date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:18	81284/81284	---M--	200	added ('OK')	application/octet-stream	etag:%2256377435-13d84%22	http://html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont93e3.woff	(from http://html.templines.com/academica/assets/fonts/font-awesome/css/font-awesome.min.css)
21:18:18	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:19%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:18	279/279	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:19%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:19	283/283	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:20%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:19	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:20%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:20	285/285	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:21%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:20	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:21%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:20	282/282	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:21%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:20	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:22%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:21	276/276	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:22%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/loader.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/loader.gif	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:21	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%2256377435-21bdc%22	http://html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from http://html.templines.com/academica/assets/fonts/font-awesome/css/font-awesome.min.css)
21:18:21	276/276	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:22%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/sprite.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/sprite.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:21	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:23%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:22	281/281	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:23%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:22	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:23%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_square/sprite.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_square/sprite.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:22	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:23%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnNext.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnNext.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:23	282/282	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:24%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:23	273/273	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:24%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/sprite.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/sprite.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:23	284/284	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:24%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:23	285/285	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:25%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:24	286/286	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:25%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:24	273/273	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:25%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/loader.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/loader.gif	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:24	274/274	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:25%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnNext.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnNext.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:25	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:26%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:25	287/287	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:26%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:25	284/284	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:26%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:25	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:27%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:27	43025/43025	---M--	200	added ('OK')	image/jpeg	etag:%2256377403-a811%22	http://html.templines.com/academica/assets/media/backgrounds/title-bg.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/title-bg.jpg	(from http://html.templines.com/academica/assets/css/theme.css)
21:18:36	65668/65668	---M--	200	added ('OK')	image/jpeg	etag:%2256377401-10084%22	http://html.templines.com/academica/assets/media/backgrounds/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/1.jpg	(from http://html.templines.com/academica/assets/css/theme.css)
21:18:40	77652/77652	---M--	200	added ('OK')	image/jpeg	etag:%2256377401-12f54%22	http://html.templines.com/academica/assets/media/backgrounds/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/2.jpg	(from http://html.templines.com/academica/assets/css/theme.css)
21:18:41	24118/24118	---M--	200	added ('OK')	image/png	etag:%2256377402-5e36%22	http://html.templines.com/academica/assets/media/backgrounds/5.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/5.png	(from http://html.templines.com/academica/assets/css/theme.css)
21:18:42	1542/1542	---M-Z	200	added ('OK')	text/javascript	etag:%22606-538e2da40d6c0%22	http://a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/amane/Downloads/CollegeSpace/a.vimeocdn.com/js/froogaloop2.min.js	(from http://html.templines.com/academica/assets/plugins/sliderpro/js/jquery.sliderPro.min.js)
21:18:43	114552/114552	---M--	200	added ('OK')	image/jpeg	etag:%2256377401-1bf78%22	http://html.templines.com/academica/assets/media/backgrounds/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/3.jpg	(from http://html.templines.com/academica/assets/css/theme.css)
21:18:44	37235/37235	---M--	200	added ('OK')	image/png	etag:%2256377403-9173%22	http://html.templines.com/academica/assets/media/backgrounds/6.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/6.png	(from http://html.templines.com/academica/assets/css/theme.css)
21:18:47	171483/171483	---M--	200	added ('OK')	image/jpeg	etag:%2256377402-29ddb%22	http://html.templines.com/academica/assets/media/backgrounds/4.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/backgrounds/4.jpg	(from http://html.templines.com/academica/assets/css/theme.css)
